K_Receipt,K_Member,Quantity,Q_Amount,Q_Discount_Amount,T_Receipt
aa9f47b4e7c06b6c495bf26fff85bb17,91b4cc37bd28118ddabe8e7692c78f2e,1,59.9,,2017-03-03 08:32:31
6120dca54b9adfd072f8fd9574161063,e69e2b2ce493d7d2307b2588fd1614bd,1,119.99,,2017-03-03 10:45:26
056349f85a73d794119c4286c95a52de,8f3dca4306d5a89e4ae2c65c110603a2,1,10.99,,2017-03-03 14:21:58
0493cfcda1fbe4c59f584aeffa96c098,e69e2b2ce493d7d2307b2588fd1614bd,1,89.0,,2017-03-03 14:22:17
bc8446f693e6c406e28d5cee739dc4cd,9895459a777c96d1f180c344fc5fdefe,2,34.2,,2017-03-03 18:40:14
c0800c1006480bed22d5ec0b593c2cd0,9895459a777c96d1f180c344fc5fdefe,1,19.9,,2017-03-03 18:40:16
fc3e5cddf41dc7757252c2fc0a6c947b,cfdaaa0caea59b06efb4b0fb8c700684,1,99.9,,2017-03-03 19:35:00
a61122f2a4bb6c7479310694e0657167,4fe67915d44791a5deab2957c2641048,1,12.99,,2017-03-04 09:55:07
4b81496f1e0fd587a7394ba1e1b8aebb,4fe67915d44791a5deab2957c2641048,1,7.8,,2017-03-04 09:55:08
99ed5bfea4c7e7191a2412698fc7abbb,c6df3869c263531ebd51f0454a353605,1,13.9,,2017-03-04 10:22:53
3129f1c46cd423a817ca16f066a80fb1,827f51bdaa8e37bf31ff413e0a7699a4,1,157.9,,2017-03-04 15:23:15
f9a14504eda279e33148ab16f0b231e8,827f51bdaa8e37bf31ff413e0a7699a4,1,29.9,,2017-03-04 15:23:16
3241db830366645e6a88f6384ee36cc7,5af103d3f12fd83434cb97578a1e8d49,1,98.3,,2017-03-04 16:07:37
f56ef9a15044d3fcd12867e68415ee5c,5af103d3f12fd83434cb97578a1e8d49,1,104.99,,2017-03-04 16:07:38
ae16a4774354e48d2a9a8c43c685b30d,934e91b0e98dbbeb3649cb1091cca051,1,310.0,,2017-03-04 20:05:28
ad63b1036f777673118b46ace8ac9a27,51378a8908cdc12c6545fdf842383c97,1,419.0,,2017-03-05 12:34:06
0cabda713646db439e030172e3feea6d,cbebce165db72a2bfba9e81a3411bdf7,2,289.0,,2017-03-05 13:17:31
547c0db33c070cc0ddc35ad17750c6f3,b68a98377d20140feaa17eeb61687459,1,25.9,,2017-03-05 20:17:09
550e1d4daa21983f7bac6b2f83c40365,afd7854781ccdc3222b69421f9c7c6ee,1,29.9,,2017-03-05 20:49:55
d04aa7a56c20579debaf2cd69ce4dd73,afd7854781ccdc3222b69421f9c7c6ee,2,219.8,,2017-03-05 20:49:57
ea27276ae0fbab49a3e542b3f44f6fd4,5eefb861d4921a3e628bbc65c50a480a,1,45.99,,2017-03-05 21:47:58
ef118656ef537afb61840ff77a86a067,b0b057559c54c99e41a21c40c08f7780,1,129.99,,2017-03-06 11:34:20
40c8d67fd240c45c8d7b082a8ab8d9bf,ee5c5d0ff3ff8e904b5c2b66dd471b01,1,236.0,,2017-03-07 10:25:57
e0c51c7d23c16c36c365b7ae8bbe6782,ee5c5d0ff3ff8e904b5c2b66dd471b01,1,189.9,,2017-03-07 10:25:58
c40ef1f09f4ba772a63865df0274f6b8,125740359669fa63858476105a5d523d,2,299.8,,2017-03-08 16:06:00
f22aed5c774f9d70037e26c5a4b691bd,7c8f8d3ff715607148146c64ecb64b11,1,19.9,,2017-03-09 10:24:00
2f0bf599e06ae4fcb639c0acaac2f0ee,7c8f8d3ff715607148146c64ecb64b11,1,23.8,,2017-03-09 10:24:00
e18d0e097ef9cdd7894ed1b82a2b7479,4e3b6c25502ef69e5c5e54616bf67ed7,1,26.0,,2017-03-09 10:38:32
267db43542633efa0839c965b2ad2f31,4e3b6c25502ef69e5c5e54616bf67ed7,2,52.0,,2017-03-09 10:38:32
875465832a4acaeac638683b74ba9886,bc2387c48428a2e128eaa3d5b18b3591,1,64.9,,2017-03-09 14:21:58
618638a7bdca22bf57e7404dacd947e0,d05fdf65460ea1bf8735cd5843c3d97d,1,99.0,,2017-03-09 17:08:32
62b86d4e40eb55d675e2ff8be00dd5e9,cef29e793e232d30250331804cdb7000,1,834.56,,2017-03-09 18:15:38
b191545cfb775e72c067683831bf4b0f,947e93a9bb28256adebe49f78cff07ad,1,129.9,,2017-03-09 18:30:20
c6492b842ac190db807c15aff21a7dd6,f9ae226291893fda10af7965268fb7f6,2,379.8,,2017-03-09 23:39:26
2105771f19af1ff52afe2a18c984c412,455c17b35969ca198c17f2fc9e8eba1b,2,190.0,,2017-03-10 02:59:42
58f06cdcc39850d51ec8677cdff108be,d8a89dc47bde7dc0b83a3434cc017ee1,1,219.99,,2017-03-10 08:10:58
f92d165e697238dfb823e7ad27b9ba52,eb5d7d093a080f6b02d4b1ed626db0ff,1,49.9,,2017-03-10 08:41:19
598e0b2b828aee119bc59b9fdb2fc1c0,eb5d7d093a080f6b02d4b1ed626db0ff,1,68.9,,2017-03-10 08:41:20
a29bd6557706ccbbd2ef759fd491a67e,eddc1407b097ef7952deb24806c9059b,1,129.9,,2017-03-10 11:55:08
d0714b92348bdff5af0cabf84ae6c2c0,ae7b79796d47ab59f417a154efcdbb77,1,169.9,,2017-03-10 13:16:12
0691840826e5dce3ddfb305ab26bcfab,bd8bee2d841f2573c7c4f2d49dfdcaf0,1,89.18,,2017-03-10 17:55:31
964937fd838e5fb7488cf417d7b60747,bd8bee2d841f2573c7c4f2d49dfdcaf0,1,59.9,,2017-03-10 17:55:34
284b3707cd4351c728d8d59db0ce2c45,5e85d75d3e3df197f08b89a2cbaad54b,1,69.9,,2017-03-10 19:32:26
18323bf515bec81ec824b51f618d2429,5e85d75d3e3df197f08b89a2cbaad54b,1,89.9,,2017-03-10 19:32:27
3a1c434d917a8b25f7862cfa17972aae,9bb5ee90bbf9e5dec4a866a9d1117328,1,34.99,,2017-03-11 11:41:42
278ce3d59dd06d461a1a4d6703790ae9,1a328a664417dc7cbff0ed7df49f5a3d,2,160.44,,2017-03-11 17:38:51
370e2e6c1a9fd451eb7f0852daa3b006,f9ae226291893fda10af7965268fb7f6,1,79.9,,2017-03-11 18:34:44
97a046d5a9aba90849e4279fdd014fb9,1291474366a550ebc251d9187e763d62,1,45.95,,2017-03-11 18:39:33
a52afc640f675ddcbf056eb1e7967bc0,2878289928927b75d078057c8d91405f,1,150.0,,2017-03-11 21:55:28
ed7cabc96de8c36774b894e98aa73dc2,0abee71cd257861a0944e2a81cea4a50,1,8.9,,2017-03-12 09:38:04
d72e8cc4d5efd1b5149f68dffc423772,cf26c0ed98d29abab5c9fe2643f88d19,1,13.99,,2017-03-12 10:24:33
418aaa61ff9515614340e03422fed9c9,609adc68db390a15fd21648c496f50b7,1,69.9,,2017-03-12 14:02:57
45029aac398517a7869c2f22ba01affd,609adc68db390a15fd21648c496f50b7,1,109.9,,2017-03-12 14:02:57
c518f5624cc7261df143c155e642a8cd,75fe145e64986de933b893642277d8a9,1,65.9,,2017-03-12 16:26:20
a7014e8529a3c8fb841862e33476d9fe,75fe145e64986de933b893642277d8a9,1,109.99,,2017-03-12 16:26:20
33cb48a8f9d0e5bf683cda9881aae15e,7263bdaf8bd8ca9e023f521f8ae50970,2,43.8,,2017-03-13 08:43:09
df56e27fb87ba6d4beb70719ffdd707b,7263bdaf8bd8ca9e023f521f8ae50970,1,74.0,,2017-03-13 08:43:10
6a346767428dbe844fc5dc660510bc45,b3806e7118d02476c96b3dd8578dd07f,1,89.9,,2017-03-13 15:43:36
8ac915a1f508baa87e8fc8d596aa6fc1,2b5ffb4c42d26e466ad575ecce365aa2,1,26.9,,2017-03-13 16:32:40
a685d016c8a26f71a0bb67821070e398,51838d41add414a0b1b989b7d251d9ee,1,84.9,,2017-03-13 18:14:36
7f13a20e25350f4a55fb2a7c9a2e8d88,51838d41add414a0b1b989b7d251d9ee,1,149.8,,2017-03-13 18:14:37
376354084f6f8ee744a474abfb826ea2,688d5274462f91fa0332582b748ce41d,1,56.0,,2017-03-13 20:27:59
d3595dfd1c2d8bdbfd8d2f3bb98a5cc5,d3f15df5924e63131bcdac6364b6a6fd,3,86.69999999999999,,2017-03-13 21:07:39
f63534bddbd95cda0a1f281a1994a1ef,23dc3a062c6c097bcb3940a909e7730f,1,24.9,,2017-03-14 02:01:32
4cc5e60f36ca3bdbb07ab8a3c490e15d,1590457b4be348b165ff7030a6f94dce,1,59.9,,2017-03-14 14:56:03
527b28dd1cc06cd5f5d361c544909a40,6faa792efdf7c9c6eb7cfdf68aa5e581,1,149.0,,2017-03-14 20:26:14
47864ed19d3fc241f11b3d0bc59257e3,e6da0e9bb3545f5468975a2cf67ce246,1,34.9,,2017-03-15 12:42:58
987d15d9243956e5c58e1f2bfeeea98c,857104e1bfb81cb14e88ff07d1b22c70,1,169.9,,2017-03-15 13:31:01
26ba6dc5d33b55a3107a56f4e8d77395,5ed4db82a99daa916b5a11e6c48df670,1,129.9,,2017-03-15 16:38:56
38636a6a86131fe2c507943a16833350,5ed4db82a99daa916b5a11e6c48df670,1,127.99,,2017-03-15 16:38:57
129538e4bc7308e9ab041540283813f2,041caba6a63ace5818387698ea85cdb2,1,18.99,,2017-03-15 21:50:14
5239b7862883513b9ddc014d83eeec42,90f323e9f0948ddd96c6f6a8ecc75830,1,84.9,,2017-03-15 22:59:23
b3a8fd762c98dce0277b24a7dd8cdfbb,071fb07419a29c8ba143831082e0320a,1,399.9,,2017-03-16 08:58:14
fd23556a7c693dc9341a263d6b9010cf,75b45ab225bf88fdd7f432507030a4b8,1,24.9,,2017-03-16 14:43:07
85f8ffb0071e850ecba540ba938f32a9,664fe7916cb8709c6b848383c6361dcc,1,289.9,,2017-03-16 20:04:07
4d483bf690ca21bdc005df9b623673c7,97f0fce3f9d7aad1b12499a4e4b10d07,1,414.0,,2017-03-16 21:16:46
79de12ad0d6a9e82e8f7bd4cb879a1a7,54e0a7cc9c09c591bd186e4569c7bf30,1,199.7,,2017-03-16 22:26:33
0c2989120592c0873f156da4204fbfb6,51378a8908cdc12c6545fdf842383c97,1,459.9,,2017-03-17 18:15:27
2592a2d249009fdfd066161c0c2a726c,a8333c0243253bb6d89193af79807384,1,149.9,,2017-03-17 18:43:55
e3c4b2d7022588a02583a79b3f405632,14d46ad43ae7e3cd6944258b9840373b,1,59.9,,2017-03-17 21:14:36
c7b067d8096220dcce7d81962a34f8ea,14d46ad43ae7e3cd6944258b9840373b,2,112.4,,2017-03-17 21:50:50
7686c8e556ad063dbfec8224d665c37d,5ec4c90f549177a8cbbbc7419353e66a,1,99.9,,2017-03-18 01:58:41
5d5158a88e86989b64a41c1c2aff9125,a1c61f8566347ec44ea37d22854634a1,1,19.9,,2017-03-19 08:36:36
094303c767dff093564257cc4d0e2c29,177c725937ae5f96171bb8b43f196dfa,1,149.9,,2017-03-19 16:55:53
1ce397b1df28355ed4f928b2b322db98,5c8b41ba21631ca0432de4a10a56fcf1,1,116.0,,2017-03-20 10:44:52
cedac928ba1f320f1f61e79b3801b5c5,a4030b5e97ffc14114e66d82df860f6f,1,19.9,,2017-03-20 10:48:56
58527ee4726911bee84a0f42cdd797c1,a06f383add4d40457f1909b67ce6b7fb,1,129.9,,2017-03-20 11:01:17
3a17fd4120bf394dc3968c52f703fe07,a06f383add4d40457f1909b67ce6b7fb,2,112.9,,2017-03-20 11:01:19
d4b7cee184f5ec6e5819759fd4178b90,869be6f00b4c49e72f9a1e2033baa9f0,1,59.0,,2017-03-20 13:32:15
7aaffbd34cee1970afc42ae26489ca31,b7f170888469e5332e43c92edd77793f,1,89.9,,2017-03-20 14:45:56
b49c3cb97e24ce87687679ced9c9134a,b7f170888469e5332e43c92edd77793f,1,17.9,,2017-03-20 14:45:57
0664199560952a51d76e1ccdadbd2cb7,f62d6572c9c25b3796d058d7b833f8b7,1,89.9,,2017-03-20 17:52:09
276e586682c7afb8f69a92fb276dc884,bc7b9e0d078c0c01f622b38cfcd7ee9c,1,183.0,,2017-03-20 21:55:02
2e39f907d4dd92ec91f6a98ea094e68f,9620e26af0dfec5a16a52cd2afa81717,1,89.99,,2017-03-20 22:34:04
a30cba7093267abeb0f8489d5c16c7af,1605a6c5d93d3488fb621c5323930795,3,74.69999999999999,,2017-03-21 09:21:54
7af7e9221757663bb19abb52d6acebf9,1605a6c5d93d3488fb621c5323930795,2,418.0,,2017-03-21 09:21:54
0b4526b3cce3a48ec0506b923481cdfc,4d9e104764077f7dfae917c7cc803212,1,18.99,,2017-03-21 13:29:54
140b263288af3fc4f4b00c207639b37b,beceaa52fb2f761e647222b3cf7ce0b2,1,156.0,,2017-03-21 13:40:15
64307ceb91666760cf3ff463618302fd,00cc12a6d8b578b8ebd21ea4e2ae8b27,1,29.9,,2017-03-21 19:25:22
d61b915b69851aec8a8865f36cfd793e,00cc12a6d8b578b8ebd21ea4e2ae8b27,1,69.9,,2017-03-21 19:25:23
b41e372c4fbebabe98c8f611039981f3,1b6e96ed99cb8d135efe220d761bbd67,1,24.9,,2017-03-22 07:58:24
67cfcef68eea9ea1ea9423cf240ed340,e7ba27eaa7692a165b91ba35a41da310,1,49.8,,2017-03-22 10:34:47
7a502e545ea55a7ff2a035abd83c6d84,e7ba27eaa7692a165b91ba35a41da310,3,102.21,,2017-03-22 10:34:48
efe5bb701ff507ffa4736a7c07be50d2,1b7b7f9631cd453251d0b328c9b38a2a,1,179.99,,2017-03-22 12:27:15
69d7a6c47dc11a476f79514694809c60,043aee247e71edff7045664609f4d806,2,259.8,,2017-03-22 12:29:08
a1211febecce5b1f8faf9f5e533bd627,c9b3b24308b1a4587ffa3e60fafc2b1f,1,84.99,,2017-03-22 17:12:10
643fa404d2dac7349a17416c2d2abf42,eeea20d93b0e221411defcabab3c8949,2,179.8,,2017-03-23 11:58:25
6179ca3aca88a0e2e379fbf3742a04ac,b39dde6dd619943190a8cc9aa6db38a4,1,482.9,,2017-03-23 12:21:53
c3ca08e9565423d33c78e028dbb1ab65,4e78d9253ba5cc1d990eb09ea45a3a2c,1,20.7,,2017-03-23 15:51:15
eb855beb3ac99461f7a076b4c3652472,4e78d9253ba5cc1d990eb09ea45a3a2c,1,29.0,,2017-03-23 15:51:16
eb0fec00c8cee7edcc91a031d939ac1a,f043529722a354cd3f185270e0c6aa15,1,18.9,,2017-03-23 16:19:43
0a178d660889f4e9ef1087483fd6ce9d,71f5d6c0cf885d0b2b52836a4c469bc3,1,29.99,,2017-03-23 16:34:16
482c052df6392e43296eba90754938fc,015557c9912277312b9073947804a7ba,1,230.0,,2017-03-23 22:45:46
979440acde78c7c04e8c8a92f2bc8ada,8b1aed2dad15fcad8eb2a5c555e2d26e,1,39.9,,2017-03-23 22:59:51
516ddf29a9e99c8997f914e6b389cd19,8b1aed2dad15fcad8eb2a5c555e2d26e,1,34.9,,2017-03-23 23:44:58
b0220dd81253d8ca2c9dd8be8caf49b5,c6df3869c263531ebd51f0454a353605,1,12.9,,2017-03-24 06:12:05
5f41eeeb79cbf03f89da17dd1bedccdc,c6df3869c263531ebd51f0454a353605,1,13.9,,2017-03-24 06:19:53
d85dd7b0f1c5839ad5b3cde77f196e53,1b765716e166ca699d20c4adc8bb0f7c,1,56.99,,2017-03-24 10:08:36
9db84495f43c7c241929f3c0380dc27b,07b28cf1d8515d08ccca505e273fffaf,1,482.9,,2017-03-24 13:56:44
a229f8f10db36361d958831698ea6e68,07b28cf1d8515d08ccca505e273fffaf,1,120.99,,2017-03-24 13:56:45
184cc3e09f63ccf3f0de8067b3badfb3,97258e1c1f77f32358eccd1c9ee5954d,1,139.99,,2017-03-24 20:59:38
2b49d60af10ea7e2443376987ec8a184,b10ad793f6d2cc31b08a3b8366f3d251,1,14.9,,2017-03-25 09:03:08
f74be888995a543e2047e942e08a9960,b10ad793f6d2cc31b08a3b8366f3d251,1,27.99,,2017-03-25 09:03:09
4420cbe16c262f724b648cd1294c88b6,e4b98eebb8983cade8610c0def59f705,2,374.0,,2017-03-25 09:08:40
a56e54593f2c7f2b10f69216a7265aa5,e4b98eebb8983cade8610c0def59f705,1,199.0,,2017-03-25 09:08:41
5f5b21953fb3ca7d0ecdb72d5625d59b,efd22f5f8fc7e5035a4f48bd92c0c69c,1,15.65,,2017-03-25 14:49:56
d591a97fad2791ee9d973b748fd1c4d9,fb920961e4d8e55fd9c357976a611765,1,24.9,,2017-03-25 15:34:23
5958326b12eca1c2a2b4627dc4676a2c,ebad8517c448bbd20ca1910bf1a33819,1,135.9,,2017-03-25 16:06:48
14066026f08d98c3316b5b8637282529,a7a6d8b62390ec8014d5a46ee36644c4,1,8.5,,2017-03-25 18:02:36
b1bb317f7d7fdeefca25499d3e62cb48,a7a6d8b62390ec8014d5a46ee36644c4,1,24.88,,2017-03-25 18:02:37
faee84a4283f8d770ea390010415ad05,cb36d0f12c99d07935b706269045f613,1,84.99,,2017-03-26 17:08:35
3cab5c70f370e7fa810658c551f8e2ce,12d8b5ed661190a3a08183644dfc504d,1,129.9,,2017-03-26 18:25:32
c0ebe7b377d69896b580f578b99cfc98,4e65032f1f574189fb793bac5a867bbc,1,21.9,,2017-03-26 18:39:34
e8ad0b1713c8caae74f6da945c60d9e8,c644c379a96ef9468f073699ae37a84b,1,72.9,,2017-03-26 19:42:31
fe9f3a971bb08a9eea14c93de1a42034,339c527109c4c03e8e09bd4b593dab5f,1,79.95,,2017-03-27 08:24:53
cd7d5eba4ca59e359249279469aa4f7a,4092bf290aa60e4f2d4a0dcc2f38c954,1,149.99,,2017-03-27 14:59:54
4517d10652306c01990d40b0d6f76511,7cc23ec3506e4e1e67d0702da04a734c,1,199.9,,2017-03-27 16:19:45
c7b090b5048ef4f18fe02ef328421afd,32e93651fbc6d641cffdc40c50d982a3,1,119.99,,2017-03-27 19:10:46
6ea54477ac162f4f343694737cf53f82,32e93651fbc6d641cffdc40c50d982a3,1,149.8,,2017-03-27 19:10:47
f4e8ad5799c4158d5a46252237570e68,da8ac849037c7201a41a4db0b1fa963e,1,350.0,,2017-03-28 08:26:48
65b89d1e2082d73e4d6a75335726a26f,a00a13ac36037d575bb016caf8f50d53,1,38.5,,2017-03-28 16:31:00
473f6fac1db5ed68ee9f1ad1e7c14aae,5dcc06236098340b984e6865ba850593,1,17.5,,2017-03-28 17:24:45
4f9f24f1dd52ecdf0684a63eaf36c51b,5dcc06236098340b984e6865ba850593,1,45.0,,2017-03-28 17:24:46
0276bd1aea24c642af813980281af144,27259fad9054fce994a70f1d117bc402,1,139.0,,2017-03-28 19:34:19
5b298cf66c6dc0f681cb4b104a799c5d,752041fd42cbe3a4f4dea0d68a0a6edd,1,43.48,,2017-03-28 22:02:18
ffe49171e120186dcc4c444b55691810,71d2dbb6d2f52d568ca9d69c815a4331,1,68.0,,2017-03-29 02:00:08
3ce16e50c1842ad30631811796a31afc,e3301490c373db9263c15a73172d0c6f,1,113.99,,2017-03-29 16:12:13
af006979017f225d80e49985aed847b3,f3d7cb12e7dc54a424d935aae4426461,1,99.0,,2017-03-29 16:53:32
f69e374b5692141d4343de7c1025a875,fccfbf734a92029859c4fe58eff05114,1,17.99,,2017-03-29 17:13:43
949c2f6937345ac501a7eab23b97bf06,02e4c56fefa30628768ffe326d332e2f,1,39.99,,2017-03-29 19:09:42
39c16eab44c2a583e8015a4505fc1dd1,9d4dad0a5382a8d234d0ad979dc594f2,1,44.55,,2017-03-29 23:16:59
b1baac8300bff141b743794ace31ffcc,9d4dad0a5382a8d234d0ad979dc594f2,1,129.9,,2017-03-29 23:17:00
3810ddb734405f64afc7638fd96c9cb5,21d3f0a4bf0cccf65dcfe93b8325d250,2,58.0,,2017-03-29 23:48:57
a2f8f44bc77354a5f4e5bc4a14573d58,0f0e48a91c9c285404572b095bcb373c,1,58.99,,2017-03-30 09:01:48
8c4cdabda1d5bb51b03c8f034de4cd32,37f8e7062a53c1a0fca4f59f4c6b1429,1,55.0,,2017-03-30 11:59:33
574106974d37a1691293b7342fa3d799,8689b3e15d4b16cfd05ecf597a523453,3,74.69999999999999,,2017-03-30 13:21:20
70a25f8b804c7e220927839f1b869626,9935b7e2683de890a208026f020e54d3,1,138.0,,2017-03-30 13:28:48
c58a30614b49ec54fce768c0df52ba8c,8f710f0d7e8dab5c8c1135e63b44de7a,1,59.9,,2017-03-30 19:59:25
9d9f7fce2886a9587f0a42a1366a1392,cf26c0ed98d29abab5c9fe2643f88d19,1,15.99,,2017-03-30 20:43:30
05c44e3898cc7d836584bfaaa36d0017,5ad96d7a95788923e8ff455366a90015,1,59.0,,2017-03-31 01:33:15
c1da287bcf49e04d36093b8296d121bf,974148f722b785f187ae13ec0040abcf,1,119.0,,2017-03-31 14:40:26
07161bfb5748163ca6d0478bda1b0a5a,a38b86dce31f7c014a0c958b548f6a64,1,17.99,,2017-03-31 21:18:25
ac086c46cd97732d9bbef84d3e0d3c43,7c927c2454a57a0e02fcaceb99750523,1,89.9,,2017-04-01 15:42:51
e327b1f61853b5d93ba0c53bf998b557,7c927c2454a57a0e02fcaceb99750523,1,65.06,,2017-04-01 15:42:51
a96610ab360d42a2e5335a3998b4718a,da122df9eeddfedc1dc1f5349a1a690c,1,4799.0,,2017-04-01 15:58:40
8ea7aebc18842332aad5f41ca74b334c,da122df9eeddfedc1dc1f5349a1a690c,1,2589.0,,2017-04-01 15:58:41
fdd2049f954806e2fe0d0bb830563035,960118b2d734220509690e16787f955e,1,17.9,,2017-04-01 17:24:25
9e677b4bbd5d55506d4d8f1e5182dcb9,960118b2d734220509690e16787f955e,1,22.2,,2017-04-01 17:24:26
160d74cf0db2353522f973654509d5a7,1b765716e166ca699d20c4adc8bb0f7c,2,118.0,,2017-04-02 11:52:40
e56982c3ae61332bbf34639cf5362804,ecdbc4bf2201c807294c7d8c4b777032,1,60.0,,2017-04-02 12:02:52
ebe76afae9242fc70b0b807b78f17adb,ffe254cc039740e17dd15a5305035928,1,13.9,,2017-04-02 16:33:30
39a0e2f723def2e12a51e963006c9242,ffe254cc039740e17dd15a5305035928,1,37.18,,2017-04-02 16:33:30
3e10fb31e08ba1bc6103b56c474610a6,1d72aaec15863f7532b2dbf4a5c4247d,1,329.9,,2017-04-02 20:13:33
63a301cc49568c5b437aa940f1fbb388,db539c729198334582efc7b53c803c79,1,18.99,,2017-04-03 00:14:44
68656d23f76667ee6ebe117db63ea015,28ad66c8baf13c85d2a936d0b06e73f6,1,38.5,,2017-04-03 12:43:06
a8cf68ff08fc00910fdb589e444e23b4,0981a271500799427cdf345e9121e20b,1,64.99,,2017-04-03 13:57:14
a3a7ac8f07fa7b6b6d24e489a43b479d,a783997c6d6e57782d4d2dcbc5c9edaf,1,99.0,,2017-04-03 17:36:49
3a2ccd64420d46c86f575892f6d83753,6856178ce177496369e3a83fd143e621,1,49.0,,2017-04-03 23:05:43
12f5172274e18c74bed871bb07effe27,db539c729198334582efc7b53c803c79,1,49.9,,2017-04-04 00:30:54
60d33f204669abf0795294143b54d6b4,7c67f115342d01560cd438fad6346a3c,1,99.9,,2017-04-04 09:19:31
60ddc3cf31819e316702f9ede42e26c7,a10fe3c477989c968aa284bd448b1d5b,2,169.98,,2017-04-04 10:41:08
375c717fbe948f24044e81178cc38b0e,c1d43ef6f70aff50201a1b882176a346,1,159.0,,2017-04-04 16:59:43
e19633c5f388df807021cded7372d3bc,c51a1ea9fa9851c70f89d1178c861150,2,39.8,,2017-04-04 20:56:04
02bbf7328b514a90bedde6541c213811,ed7ecb1bd52fef9f35d06b0f09c79539,1,30.9,,2017-04-05 14:33:07
22fe036a63b56dfae665a7e584138f37,6f1b9f60ea8ee748140353648c2d8d8f,1,279.9,,2017-04-05 17:54:31
98567268fada7e240bf12be972e03a19,d7624d219b6ffad980e91412174db310,1,11.99,,2017-04-05 17:58:27
748f5318aa38169f5901337bfec3afea,d7624d219b6ffad980e91412174db310,1,12.5,,2017-04-05 17:58:30
071ff3583bbaab9f38f020af7006a3d4,d7624d219b6ffad980e91412174db310,1,29.6,,2017-04-05 17:58:31
d2dd52f27ff69c333cfe7c6dbd4a6a08,e219a439f6ca99e32824bcc7153969c9,1,209.0,,2017-04-05 21:27:25
9cf2f823cb22dff0461c3e5419f0a016,54b716ecf36f372ca6a585a68025e8a1,1,89.9,,2017-04-05 21:37:11
49fd347705840c689965d81ae7f2b415,54b716ecf36f372ca6a585a68025e8a1,2,145.8,,2017-04-05 21:37:12
5df11955c9e776e57bf66071651f6db7,1b95e3fe033836c787689ae4b9516aa3,1,93.9,,2017-04-06 10:54:02
54c48a1401020a79d5d52ff20cb07aa7,c9c6d353f4101827b3dbc83b093b2fe6,1,99.9,,2017-04-06 13:45:15
be63f8e1110d08f5003ca1a255ff4fb1,c35ffdd9679e194c3673533720b5e00c,1,60.0,,2017-04-06 17:28:22
26c883d125f63d8f73de0fac7be06290,c37449d8b51eefa148cd87b2c605a1c1,1,69.9,,2017-04-06 19:02:37
8a6b8c7658bafc61e02ea8982ffa1d4e,cecc19ff12c206e6368dd1e9c22a848d,1,469.9,,2017-04-06 19:32:34
112ba690c4750a816a8862fefc3855b5,2f41863e0922b8d1fbb756691b5c315b,1,165.86,,2017-04-06 20:24:10
52e12db27448fca8dcb88bf7bc7ae037,2f41863e0922b8d1fbb756691b5c315b,1,79.9,,2017-04-06 20:24:10
7c2c4fbf7cfe18df6ed7751cb3bbcfd8,d3f15df5924e63131bcdac6364b6a6fd,3,86.69999999999999,,2017-04-06 21:46:04
0017afd5076e074a48f1f1a4c7bac9c5,98758d88bf4b8eef1372ddee45d63178,1,809.1,,2017-04-06 22:16:10
4f8d2bf1636e6c775fbfb0d824880893,3f6ac9a49767899814866524054ba779,1,89.9,,2017-04-07 09:45:54
14f926e78fd90329d77b9d42fbc1339b,3f6ac9a49767899814866524054ba779,1,73.35,,2017-04-07 09:45:56
f93d4438f5a4fcb8c83d71dc594437f9,a00a13ac36037d575bb016caf8f50d53,2,29.98,,2017-04-07 10:12:48
5260625f881ed6e315cd3eb3f4bc2d42,194be31520cde5c527bad17720119e85,2,149.8,,2017-04-07 12:03:36
f0fa751754bd0d673e3eb5563ccc9d41,131b8a51429529f4e57e8faa1b87ff4f,1,35.0,,2017-04-07 21:39:30
c2792ecd230f2d8f50741f6b37649fb1,131b8a51429529f4e57e8faa1b87ff4f,1,89.0,,2017-04-07 21:39:30
33027744c5ca91afba6fe8b75bbfb6a1,4757b4d81eaab4d270e585126410dc5c,1,34.9,,2017-04-07 23:34:24
4d615e558a28fc608949a029ab18cc87,b39dde6dd619943190a8cc9aa6db38a4,1,119.9,,2017-04-08 01:04:51
1a0977847a5ddeebdf419ddd4a94402c,25a560b9a6006157838aab1bdbd68624,1,17.9,,2017-04-08 05:48:47
6d80b0865b3140d16b2ddca281931566,25a560b9a6006157838aab1bdbd68624,1,17.9,,2017-04-08 05:57:27
bd1e185a530c014794c02ee3d2d61a68,483b26e1bf0f4797e5512d8849d90835,1,59.99,,2017-04-08 08:46:10
fe0b24305fde3889fdd0d23abaa7e52a,25a560b9a6006157838aab1bdbd68624,1,13.9,,2017-04-09 05:33:03
59ac31de88c9c4b239aeee82c6a0596e,25a560b9a6006157838aab1bdbd68624,1,17.9,,2017-04-09 06:03:31
745eef172f0256cfaf464e7723693fe0,bf79e2be560481b2e6014798b4331a18,1,38.9,,2017-04-09 09:52:05
65f4f976c2281eb3c5f69547ca21893d,bf79e2be560481b2e6014798b4331a18,1,38.5,,2017-04-09 09:52:05
5244b9f2f8bc60aa503830f2847082f1,d3efd0ae3bee9c35f302e336aef87b99,1,74.9,,2017-04-09 19:10:22
e504f586e9ffc862cad95482af740af4,d3efd0ae3bee9c35f302e336aef87b99,1,59.9,,2017-04-09 19:10:24
573a63f55da869597574d6ce4e1719a3,8d6512fa0e1c5cdbd789b956de79fe2f,1,243.5,,2017-04-09 19:12:02
